City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
822,tokur,53.1333,132.9,-0.36,91,100,3.51,RU,1613962321
823,nueva loja,0.0847,-76.8828,72.12,93,100,2.42,EC,1613962323
824,opuwo,-18.0607,13.84,67.33,55,94,2.91,NA,1613962325
825,hailar,49.2,119.7,-3.37,84,0,10.98,CN,1613962327
826,brooks,50.5834,-111.8851,41.0,60,100,21.85,CA,1613962329
827,san salvo,42.0433,14.7272,48.0,85,0,1.36,IT,1613962331
828,bucarasica,8.041,-72.8654,64.31,89,71,0.4,CO,1613962333
829,kayerkan,69.3497,87.7602,-36.92,81,2,1.36,RU,1613962335
830,chapais,49.7834,-74.8492,8.6,85,1,6.91,CA,1613962060
831,changping,40.2186,116.2197,51.01,23,0,8.95,CN,1613962340
832,werda,-25.2667,23.2833,70.23,65,100,10.27,BW,1613962344
833,shemgang,27.2169,90.6579,58.64,47,0,2.57,BT,1613962346
834,islahiye,37.025,36.6306,39.0,80,0,8.05,TR,1613962348
835,vasterhaninge,59.1167,18.1,39.0,68,21,3.78,SE,1613962350
836,toktogul,41.8708,72.9402,39.34,74,100,1.45,KG,1613962352
837,sandila,27.0833,80.5167,59.0,88,0,8.16,IN,1613962355
838,taltal,-25.4,-70.4833,63.63,76,1,3.91,CL,1613962357
839,lake cowichan,48.825,-124.0546,50.0,76,90,8.05,CA,1613962359
840,rawson,-43.3002,-65.1023,63.16,34,88,19.75,AR,1613962361
841,ercis,39.0287,43.3586,15.8,86,40,1.14,TR,1613962363
842,ongandjera,-17.8833,15.0667,69.21,53,99,5.19,NA,1613962365
843,kailua,21.4022,-157.7394,78.8,65,75,10.36,US,1613962110
844,rock springs,41.5875,-109.2029,21.2,68,75,31.07,US,1613962369
845,sao mateus,-18.7161,-39.8589,74.66,94,96,3.78,BR,1613962268
846,phonhong,18.5007,102.4166,77.0,69,20,4.61,LA,1613962374
847,paita,-5.0892,-81.1144,73.51,78,98,12.53,PE,1613962376
848,langenburg,49.2544,9.8458,36.0,93,0,8.05,DE,1613962380
849,grottaglie,40.5392,17.4337,48.99,89,2,1.01,IT,1613962382
850,teknaf,20.8624,92.3058,78.82,33,19,6.91,BD,1613962384
851,vrises,35.492,23.8899,55.99,76,75,6.91,GR,1613962386
852,sayyan,15.1718,44.3244,52.47,50,5,0.85,YE,1613962389
853,merauke,-8.4667,140.3333,86.14,65,100,5.84,ID,1613962391
854,ayr,55.4627,-4.6339,44.6,87,20,10.36,GB,1613962393
855,pangoa,-12.1167,-73.0,68.0,87,85,1.61,PE,1613962395
856,sobolevo,54.4299,31.8996,32.16,98,100,6.91,RU,1613962397
857,santa isabel do rio negro,-0.4139,-65.0192,74.88,96,100,2.8,BR,1613962399
858,corowa,-36.0333,146.3833,84.0,41,0,14.97,AU,1613962401
859,pak phanang,8.3511,100.202,84.2,74,20,2.3,TH,1613962403
860,guiratinga,-16.3494,-53.7583,72.73,91,81,2.51,BR,1613962406
861,paka,4.6374,103.4368,78.8,78,20,4.61,MY,1613962408
862,mercedes,-34.6515,-59.4307,73.99,83,0,15.7,AR,1613962372
863,ovalle,-30.5983,-71.2003,57.06,70,0,0.96,CL,1613962414
864,chik,54.9928,82.4311,-7.6,77,0,6.71,RU,1613962416
865,marsa matruh,31.3525,27.2453,51.8,82,40,5.75,EG,1613962418
866,newport,51.5877,-2.9984,46.99,91,100,1.01,GB,1613962425
867,sonkovo,57.7782,37.1571,-3.3,92,100,9.8,RU,1613962427
868,itaituba,-4.2761,-55.9836,74.46,87,100,0.36,BR,1613962270
869,southbridge,42.0751,-72.0334,19.0,73,0,2.55,US,1613962431
870,myitkyina,25.3833,97.4,76.41,33,0,1.74,MM,1613962433
871,benghazi,32.1167,20.0667,55.11,73,0,15.97,LY,1613962435
872,maragogi,-9.0122,-35.2225,77.36,82,0,6.67,BR,1613962437
873,mampong,7.0627,-1.4001,71.64,93,2,5.08,GH,1613962439
874,batticaloa,7.7102,81.6924,81.19,74,71,7.16,LK,1613962442
875,pedernales,18.0384,-71.744,75.72,67,1,4.34,DO,1613962444
876,sawakin,19.1059,37.3321,69.24,65,83,10.94,SD,1613962446
877,buta,2.7858,24.73,68.9,62,93,1.12,CD,1613962448
878,quang ngai,15.1167,108.8,74.44,67,64,1.05,VN,1613962450
879,gibraleon,37.3763,-6.969,48.0,68,0,3.0,ES,1613962452
880,tamandare,-8.7597,-35.1047,77.36,84,4,6.13,BR,1613962390
881,loughrea,53.1969,-8.5669,39.2,87,20,8.05,IE,1613962456
882,roslavl,53.9528,32.8639,32.47,98,100,7.14,RU,1613962459
883,sakiai,54.9547,23.0358,30.2,86,100,3.44,LT,1613962461
884,nola,40.922,14.5329,53.01,87,0,3.44,IT,1613962463
885,quthing,-30.4,27.7003,54.75,67,0,4.41,LS,1613962467
886,kefamenanu,-9.4467,124.4781,83.48,67,86,5.44,ID,1613962469
887,skowhegan,44.7651,-69.7192,24.8,54,1,4.61,US,1613962473
888,wajir,1.7471,40.0573,71.92,82,100,12.21,KE,1613962476
889,krasnoarmeysk,51.0239,45.6969,7.0,58,99,4.0,RU,1613962478
890,guadalajara,20.6667,-103.3333,69.8,21,1,4.61,MX,1613962273
891,hasaki,35.7333,140.8333,68.0,39,20,5.75,JP,1613962482
892,galle,6.0367,80.217,78.93,81,74,5.19,LK,1613962484
893,hervey bay,-25.2986,152.8535,96.8,21,6,8.05,AU,1613962408
894,shingu,33.7333,135.9833,64.4,55,20,4.61,JP,1613962490
895,ponta delgada,37.7333,-25.6667,61.0,94,75,24.16,PT,1613962494
896,zyryanka,65.75,150.85,-24.56,81,15,3.0,RU,1613962497
897,oranjemund,-28.55,16.4333,61.39,78,0,17.63,NA,1613962499
898,tupik,54.4253,119.9327,-7.49,86,97,2.66,RU,1613962501
899,bubaque,11.2833,-15.8333,76.51,65,95,9.95,GW,1613962503
900,crotone,39.0851,17.1178,46.99,79,1,4.36,IT,1613962505
901,smirnykh,49.75,142.8333,19.54,90,2,4.68,RU,1613962507
902,sulur,11.0333,77.1333,73.4,83,75,2.3,IN,1613962345
903,kaoma,-14.7833,24.8,65.32,95,100,2.35,ZM,1613962512
904,porto santo,33.072,-16.3415,62.6,77,40,16.11,PT,1613962514
905,at-bashi,41.1702,75.8106,19.4,85,100,0.51,KG,1613962516
906,vila do maio,15.1333,-23.2167,68.0,77,40,21.85,CV,1613962518
907,rath,25.5833,79.5667,70.88,23,40,5.79,IN,1613962271
908,mahajanga,-15.7167,46.3167,75.2,94,20,2.3,MG,1613962522
909,champerico,14.3,-91.9167,69.01,91,55,1.01,GT,1613962525
910,puhja,58.3419,26.3147,36.0,93,90,4.61,EE,1613962527
911,pabbi,34.0106,71.7989,60.8,63,75,6.91,PK,1613962529
912,chegdomyn,51.1167,133.0167,7.88,89,99,1.97,RU,1613962531
913,abu samrah,35.3029,37.1841,37.53,70,30,5.41,SY,1613962533
914,kimbe,-5.5502,150.1429,85.66,73,44,5.03,PG,1613962535
915,chenzhou,25.8,113.0333,66.79,69,100,2.64,CN,1613962537
916,evensk,61.95,159.2333,0.39,80,0,6.2,RU,1613962540
917,milledgeville,33.0801,-83.2321,55.4,67,90,9.22,US,1613962542
918,manta,-0.95,-80.7333,77.0,83,75,6.91,EC,1613962280
919,makurdi,7.7411,8.5121,74.89,22,94,3.24,NG,1613962546
920,khromtau,50.2503,58.4347,-12.78,89,85,4.68,KZ,1613962548
921,acari,-15.4311,-74.6158,69.31,69,90,1.9,PE,1613962550
922,maumere,-8.6199,122.2111,84.61,67,57,5.48,ID,1613962554
923,guanica,17.9716,-66.908,71.01,83,0,1.01,PR,1613962556
924,humaita,-7.5061,-63.0208,73.02,90,100,1.5,BR,1613962371
925,newcastle,-32.9272,151.7765,86.0,61,40,13.8,AU,1613962392
926,cap malheureux,-19.9842,57.6142,75.99,86,59,7.0,MU,1613962563
927,maloy,61.9353,5.1136,46.99,76,20,16.11,NO,1613962565
928,altoona,40.5187,-78.3947,26.6,46,1,6.91,US,1613962452
929,madimba,-10.4,40.3333,77.5,86,95,1.59,TZ,1613962569
930,kita,13.0349,-9.4895,73.27,21,8,4.5,ML,1613962571
931,dakar,14.6937,-17.4441,64.4,77,0,21.85,SN,1613962510
932,khryashchevka,53.8119,49.0916,-16.6,76,100,4.03,RU,1613962576
933,biryusinsk,55.9634,97.8235,7.72,91,99,2.86,RU,1613962578
934,fengzhen,40.4394,113.1536,29.98,80,3,5.37,CN,1613962580
935,petatlan,17.5167,-101.2667,69.46,77,46,4.25,MX,1613962582
936,oran,35.6911,-0.6417,51.8,87,75,16.11,DZ,1613962584
937,bosaso,11.2842,49.1816,70.57,77,98,4.07,SO,1613962588
938,phibun mangsahan,15.2447,105.2291,79.0,53,39,4.61,TH,1613962590
939,sao jose da coroa grande,-8.8978,-35.1478,77.61,83,2,6.91,BR,1613962592
940,gravdal,68.1214,13.5031,37.2,93,100,25.26,NO,1613962595
941,ushtobe,45.2514,77.9838,32.47,95,100,6.22,KZ,1613962597
942,kanniyakumari,8.0833,77.5667,79.54,75,83,19.98,IN,1613962599
943,dagua,3.6569,-76.6886,75.2,64,75,12.66,CO,1613962603
944,shizuishan,39.2333,106.7694,44.53,52,6,6.64,CN,1613962605
945,lugo,43.0,-7.5,39.0,98,95,1.01,ES,1613962607
946,cumana,10.4635,-64.1775,74.75,87,67,9.44,VE,1613962393
947,fairbanks,64.8378,-147.7164,-11.99,76,1,1.5,US,1613962612
948,nacozari,25.3366,-108.2574,63.0,73,0,1.01,MX,1613962616
949,lazaro cardenas,17.9583,-102.2,71.71,80,0,6.33,MX,1613962618
950,paraibano,-6.4331,-43.9836,72.28,92,100,1.21,BR,1613962624
951,north platte,41.1239,-100.7654,28.4,69,1,5.75,US,1613962626
952,nikolayevka,53.1257,47.2041,0.09,92,100,4.74,RU,1613962628
953,marsh harbour,26.5412,-77.0636,68.58,76,74,24.2,BS,1613962631
954,ereymentau,51.6199,73.1033,-6.23,92,100,3.24,KZ,1613962633
955,kautokeino,69.0125,23.0412,-2.56,91,100,20.09,NO,1613962635
956,otane,-39.8833,176.6333,86.0,73,74,4.0,NZ,1613962637
957,dalbandin,28.8947,64.4101,61.14,44,29,7.56,PK,1613962639
958,plouzane,48.3833,-4.6167,44.6,93,90,5.75,FR,1613962641
959,zonguldak,41.25,31.8333,28.53,96,60,2.68,TR,1613962643
960,naryan-mar,67.6713,53.087,-12.41,90,98,7.23,RU,1613962646
961,tamana,32.9167,130.5667,64.4,68,75,14.97,JP,1613962648
962,bor,56.3567,44.0669,-14.01,76,0,4.47,RU,1613962650
963,alta floresta,-9.8756,-56.0861,70.03,93,100,1.05,BR,1613962652
964,guipavas,48.4352,-4.3972,44.6,93,90,5.75,FR,1613962654
965,banka,24.8833,86.9167,73.6,29,8,5.12,IN,1613962656
966,ingham,42.6,-84.3833,30.0,64,90,20.71,US,1613962658
967,wajima,37.4,136.9,55.4,62,75,18.41,JP,1613962661
968,matadi,-5.8167,13.45,75.07,90,100,1.68,CD,1613962663
969,mnogovershinnyy,53.9353,139.9242,1.56,88,83,3.6,RU,1613962665
970,kenai,60.5544,-151.2583,23.0,68,90,9.22,US,1613962561
971,yarim,14.298,44.3779,51.31,73,70,1.9,YE,1613962669
972,scarborough,54.2797,-0.4044,46.99,93,100,8.39,GB,1613962671
